exam_question_id,year,official_question_no,question_type,subject,subject_name,question_pages,solution_pages,question_assets,solution_assets,question_ocr,solution_ocr,question_ocr_normalized_sha256,question_source_sha256,solution_source_sha256,question_source_path,solution_source_path,extraction_status,main_knowledge,hit_knowledge,knowledge_review_status,legacy_corpus_ids,formal_node_ids,canonical_status,duplicate_review_status
EXAM408-2015-Q05,2015,5,单项选择题,DS,数据结构,[2],[1],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q05/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q05/solution-01.png""]","05.设有向图G=（V,E），顶点集V=｛V0,V1,V2， 3｝，边集E=｛< o,VI>，<Vo.V2>，<Vo,V3>，
＜ VI,V3>｝。若从顶点vo开始对图进行深度优先遍历，则可能得到的不同遍历序列个数是（）。
A. 2
B. 3
C.4
D.5","5. 解析：
画出该有向图图形如下。
采用图的深度优先遍历，共5种可能：＜Yo, VI, V3,V2~，<Vo, V2, V3, V2， <VO, V2, YI V，<VO, Y3，
V2, VI>，<VD, V3, V1.V2>，选D。",dbf0ae83f853c85a677353c382b374b9555c8aeaa0a27e9801ff6f97232013aa,acb30f2ff04a38d079735b19f0c11bb0f4095c754ad6c07e3e29a93b0f47aa0b,48228ab400465bdf98aa9b53a0fe2ee0627b030da906af37130a3f5bc2bed281,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题解析.pdf,complete,DS06-10 深度优先搜索 DFS,DS06-10 深度优先搜索 DFS；DS06-02 有向图与无向图,reviewed,,DS_2015_002,linked_existing_wrong_question,exact_crosswalk
EXAM408-2015-Q06,2015,6,单项选择题,DS,数据结构,[2],"[1, 2]","[""corpus/408统考真题/assets-preprocessed/86d4328964c753540892072188aaf7c31b39dbe48cf4f7984e31a14b554217fa/2015/EXAM408-2015-Q06/question-01.png"", ""corpus/408统考真题/assets-preprocessed/86d4328964c753540892072188aaf7c31b39dbe48cf4f7984e31a14b554217fa/2015/EXAM408-2015-Q06/question-02.png""]","[""corpus/408统考真题/assets-preprocessed/86d4328964c753540892072188aaf7c31b39dbe48cf4f7984e31a14b554217fa/2015/EXAM408-2015-Q06/solution-01.png""]","06. 求右侧带权图的最小（代价）生成树时，可能是克鲁斯卡尔（Kruskal）算
10
法第2次选中但不是普里姆（Prim）算法（从V4开始）第2次选中的边
是（）。
8
8
11
A. （Vi,V3）
B. （Vi, V4）
C. （Vz, V3）
D. （V3, V4）","6. 解析：
从 Va开始，Kruskal 算法选中的第一条边一定是权值最小的（（V.，V4），B 错误。由于V，和
V4已经可达，第二条边含有VI 和V4的权值为8的一定符合 Prim 算法，排除
A、D。",1d66bff3cb1c48f6c1f6746c531dba3f64465e9dbe474e619d87600e04f1b2fb,acb30f2ff04a38d079735b19f0c11bb0f4095c754ad6c07e3e29a93b0f47aa0b,48228ab400465bdf98aa9b53a0fe2ee0627b030da906af37130a3f5bc2bed281,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题解析.pdf,complete,DS06-14 最小生成树,DS06-14 最小生成树；DS06-15 Prim 算法；DS06-16 Kruskal 算法,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2015-Q07,2015,7,单项选择题,DS,数据结构,[2],[2],"[""corpus/408统考真题/assets-preprocessed/86d4328964c753540892072188aaf7c31b39dbe48cf4f7984e31a14b554217fa/2015/EXAM408-2015-Q07/question-01.png"", ""corpus/408统考真题/assets-preprocessed/86d4328964c753540892072188aaf7c31b39dbe48cf4f7984e31a14b554217fa/2015/EXAM408-2015-Q07/question-02.png"", ""corpus/408统考真题/assets-preprocessed/86d4328964c753540892072188aaf7c31b39dbe48cf4f7984e31a14b554217fa/2015/EXAM408-2015-Q07/question-03.png""]","[""corpus/408统考真题/assets-preprocessed/86d4328964c753540892072188aaf7c31b39dbe48cf4f7984e31a14b554217fa/2015/EXAM408-2015-Q07/solution-01.png""]","07. 下列选项中，不能构成折半查找中关键字比较序列的是（）。
A. 500,200, 450,180
B. 500,450,200,180
8
C. 180,500,200,450
D. 180,200,500,450","7. 解析：
画出查找路径图，因为折半查找的判定树是一棵二叉排序树，看其是否满足二叉排序树的
要求。
500
500
（180
（500
200
450
200
（200
500
180
180
（450）
（450
显然，选项A 的查找路径不满足。",906d05dc40912370a14ad170e3686b3965fa9442bbecb59e82f96bd1dff0c716,acb30f2ff04a38d079735b19f0c11bb0f4095c754ad6c07e3e29a93b0f47aa0b,48228ab400465bdf98aa9b53a0fe2ee0627b030da906af37130a3f5bc2bed281,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题解析.pdf,complete,DS07-04 折半查找,DS07-04 折半查找；DS07-06 二叉搜索树,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2015-Q08,2015,8,单项选择题,DS,数据结构,[2],[2],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q08/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q08/solution-01.png""]","08. 已知字符串S为“abaabaabacacaabaabcc”，模式串t为“abaabc”。采用 KMP 算法进行匹配，第
A. i=1， =0
B.i= 5,j=0
C.i=5， =2
D. i=6,j=2","8. 解析：
由题中“失配s［j t］时，i=j=5”，可知题中的主串和模式串的位序都是从0开始的（要
注意灵活应变）。按照 next 数组生成算法，对于t有
编号
0
2
3
4
5
t
a
b
a
a
b
c
next
-1
0
一
2
依据 KMP算法“当失配时，i不变，j回退到next［i］的位置并重新比较”，当失配 s［i 城j
时，i=j=5，由上表不难得出 nextli=next［5］=2（位序从0开始）。从而最后结果应力i=5（i
保持不变），j=2。",30a4f98a7f7782df6577f90fcd1142535e52e24a7a8f1330b9c85c1f37a35167,acb30f2ff04a38d079735b19f0c11bb0f4095c754ad6c07e3e29a93b0f47aa0b,48228ab400465bdf98aa9b53a0fe2ee0627b030da906af37130a3f5bc2bed281,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题解析.pdf,complete,DS04-05 KMP 模式匹配,DS04-05 KMP 模式匹配；DS04-06 next 数组,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2015-Q09,2015,9,单项选择题,DS,数据结构,[2],[2],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q09/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q09/solution-01.png""]","09. 下列排序算法中，元素的移动次数与关键字的初始排列次序无关的是（）。
A. 直接插入排序
B. 起泡排序
C.基数排序
D. 快速排序","9.解析：
基数排序的元素移动次数与关键字的初始排列次序无关，而其他三种排序都是与关键字的
初始排列明显相关的。",df4d9597612aebf464e64834f9972abc493fbda3b4aa8fca69903afd1474129e,acb30f2ff04a38d079735b19f0c11bb0f4095c754ad6c07e3e29a93b0f47aa0b,48228ab400465bdf98aa9b53a0fe2ee0627b030da906af37130a3f5bc2bed281,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题解析.pdf,complete,DS08-17 排序算法移动次数,DS08-17 排序算法移动次数；DS08-12 基数排序；DS08-04 直接插入排序；DS08-08 快速排序,reviewed,,DS_2015_005,linked_existing_wrong_question,exact_crosswalk
EXAM408-2015-Q10,2015,10,单项选择题,DS,数据结构,"[2, 3]",[2],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q10/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q10/solution-01.png""]","10. 已知小根堆 8,15,10,21,34,16,12，删除关键字8之后需重建堆，在此过程中，关键字之间的比
较次数是（）。
第2页（共9页）
A.1
B.2
C.3
D.4","10．解析：
删除8后，将12移动到堆项，第一次是15和10比较，第二次是10和12比较并交换，
第三次还需比较12 和 16，故比较次数为了次。
（12：
101
15
10
：15：
（15
（12）
/
/
21
34）
（16；112
）（34）
（16）
2）
（34
116）",b13a54f644c046b7e80a0a044924291f1990d789d5afa08006c3bcf8f9cdfa55,acb30f2ff04a38d079735b19f0c11bb0f4095c754ad6c07e3e29a93b0f47aa0b,48228ab400465bdf98aa9b53a0fe2ee0627b030da906af37130a3f5bc2bed281,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题解析.pdf,complete,DS05-22 堆的插入与删除,DS05-22 堆的插入与删除；DS05-21 堆；DS08-10 堆排序,reviewed,,DS_2015_004,linked_existing_wrong_question,exact_crosswalk
EXAM408-2015-Q11,2015,11,单项选择题,DS,数据结构,[3],[2],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q11/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q11/solution-01.png""]","11. 希尔排序的组内排序采用的是（）。
A. 直接插入排序
B. 折半插入排序
C. 快速排序
D. 归并排序","11.解析：
希尔排序的思想是：先将待排元素序列分割成若干子序列（由相隔某个“增量”的元素组
成），分别进行直接插入排序，然后依次缩减增量再进行排序，待整个序列中的元素基本有序（增
量足够小）时，再对全体元素进行一次直接插入排序。",8f128df44c75625ee9dd8462e35fe851cf93378b10c64bf48728b17e9069edb3,acb30f2ff04a38d079735b19f0c11bb0f4095c754ad6c07e3e29a93b0f47aa0b,48228ab400465bdf98aa9b53a0fe2ee0627b030da906af37130a3f5bc2bed281,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题解析.pdf,complete,DS08-06 希尔排序,DS08-06 希尔排序；DS08-04 直接插入排序,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2015-Q12,2015,12,单项选择题,CO,计算机组成原理,[3],[2],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q12/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q12/solution-01.png""]","12. 计算机硬件能够直接执行的是（）。
I. 机器语言程序
II.汇编语言程序
II.硬件描述语言程序
A. 仅I
B.仅1、II
C.仅1、皿
D.I、1I、""I","12．解析：
硬件能直接执行的只能是机器语言（二进制编码），汇编语言是为了增强机器语言的可读
性和记忆性的语言，经过汇编后才能被执行。",5ebcb3c58b9b93db3185590b137c42a10f76af23efba7d3024df5bd2e0ba5b25,acb30f2ff04a38d079735b19f0c11bb0f4095c754ad6c07e3e29a93b0f47aa0b,48228ab400465bdf98aa9b53a0fe2ee0627b030da906af37130a3f5bc2bed281,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题解析.pdf,complete,CO04-22 机器级代码,CO04-22 机器级代码；CO01-06 高级语言到机器语言的转换,reviewed,,CO_2015_001,linked_existing_wrong_question,exact_crosswalk
EXAM408-2015-Q13,2015,13,单项选择题,CO,计算机组成原理,[3],"[2, 3]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q13/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q13/solution-01.png""]","13.由3个“］”和5个“0”组成的8位二进制补码，能表示的最小整数是（）。
A. -126
B. -125
C. -32
D. -3","13．解析：
补码整数表示时，负数的符号位为1，数值位按位取反，末位加1，因此剩下的2个“1”
在最低位时，表示的是最小整数，为 10000011，转换成真值为-125。",a6ba961c829471baadbc5ffba6f081eec5b6e54aee9d81a3fe3b187c9574776c,acb30f2ff04a38d079735b19f0c11bb0f4095c754ad6c07e3e29a93b0f47aa0b,48228ab400465bdf98aa9b53a0fe2ee0627b030da906af37130a3f5bc2bed281,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题解析.pdf,complete,CO02-07 补码,CO02-07 补码；CO02-03 真值与机器数,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2015-Q14,2015,14,单项选择题,CO,计算机组成原理,[3],[3],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q14/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q14/solution-01.png""]","14.下列有关浮点数加减运算的叙述中，正确的是（）。
I. 对阶操作不会引起阶码上溢或下溢
11.右规和尾数舍入都可能引起阶码上溢
I.左规时可能引起阶码下溢
IV.尾数溢出时，结果不一定溢出
A. 仅日、""
B. 仅I、II、IV
C.仅I、Il、IV
D. I、II、III、IV","14. 解析：
对阶是较小的阶码对齐至较大的阶码，I正确。右规和尾数舍入过程，阶码加1而可能上
溢，I正确，同理II 也正确。尾数溢出时可能仅产生误差，结果不一定溢出，IV 正确。",8dd7717165be73f5258040f0413646ec3ab84fe1ebb75ee023e06f3336f9c9de,acb30f2ff04a38d079735b19f0c11bb0f4095c754ad6c07e3e29a93b0f47aa0b,48228ab400465bdf98aa9b53a0fe2ee0627b030da906af37130a3f5bc2bed281,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题解析.pdf,complete,CO02-22 浮点数加减运算,CO02-22 浮点数加减运算；CO02-21 浮点数规格化；CO02-23 舍入；CO02-24 阶码,reviewed,,CO_2015_003,linked_existing_wrong_question,exact_crosswalk
EXAM408-2015-Q15,2015,15,单项选择题,CO,计算机组成原理,[3],[3],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q15/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q15/solution-01.png""]","15.假定主存地址32位，按字节编址，主存和Cache 之间采用直接映射方式，主存块大小为4个
字，每字32位，采用回写（Write Back）方式，则能存放4K字数据的 Cache 的总容量的位数至
少是（）。
A. 146K
B.147K
C. 148K
D. 158K","15.解析：
直接映射的地址结构如下：
主存字块标记
Cache 字块标记
字块内地址
按字节编址，块大小为 4x32bit=16B=24B，则“字块内地址”占4位；“能存放4K字数
据的 Cache”即 Cache 的存储容量为4K 字（注意单位），则Cache 共有IK =210个 Cache 行，
Cache 字块标记占 10位；主存字块标记占32-10-4=18位。
Cache 的总容量包括：存储容量和标记阵列容量（有效位、标记位、一致性维护位和替换
算法控制位）。标记阵列中的有效位和标记位是一定有的，而一致性维护位（脏位）和替换算法
控制位的取舍标准是看题眼，题目中，明确说明了采用写回法，因此一定包含一致性维护位，
而关于替换算法的词眼题目中未提及，所以不予考虑。
从而每个 Cache 行标记项包含18+1+1=20位，标记阵列容量为：20x20位=20K位，
存储容量为：4Kx32位 = 128K 位，则总容量为128K+20K=148K 位。",f490bd856e3c96685e5ce29505fc395c4adc7406c18ddb2ae1e4a5e4495c1b9a,acb30f2ff04a38d079735b19f0c11bb0f4095c754ad6c07e3e29a93b0f47aa0b,48228ab400465bdf98aa9b53a0fe2ee0627b030da906af37130a3f5bc2bed281,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题解析.pdf,complete,CO03-14 Cache 地址划分,CO03-14 Cache 地址划分；CO03-15 直接映射；CO03-19 Cache 写策略,reviewed,CO03-Q146,CO_2015_008,linked_existing_wrong_question,exact_crosswalk
EXAM408-2015-Q16,2015,16,单项选择题,CO,计算机组成原理,[3],[3],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q16/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q16/solution-01.png""]","16. 假定编译器将赋值语句 “x=x+3；”转换为指令 “add xaddr，3”，其中xaddr是x 对应的存储单
元地址。若执行该指令的计算机采用页式虚拟存储管理方式，并配有相应的TLB，且Cache使
用直写（Write Through）方式，则完成该指令功能需要访问主存的次数至少是（）。
A. 0
B.1
C.2
D.3","16.解析：
上述指令的执行过程可划分为取数、运算和写回过程，取数时读取 xaddr 可能不需要访问
主存而直接访问Cache，而写直通方式需要把数据同时写入Cache 和主存，因此至少访问1次。",b12836ec84d1f366db447b0379de7ae635b101cecf47764ccaccbcbd553f6e65,acb30f2ff04a38d079735b19f0c11bb0f4095c754ad6c07e3e29a93b0f47aa0b,48228ab400465bdf98aa9b53a0fe2ee0627b030da906af37130a3f5bc2bed281,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题解析.pdf,complete,CO03-19 Cache 写策略,CO03-19 Cache 写策略；CO03-22 虚拟存储器；CO03-25 TLB 快表,reviewed,CO03-Q145,CO_2015_007,linked_existing_wrong_question,exact_crosswalk
EXAM408-2015-Q17,2015,17,单项选择题,CO,计算机组成原理,[3],[3],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q17/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q17/solution-01.png""]","17. 下列存储器中，在工作期间需要周期性刷新的是（）。
A. SRAM
B. SDRAM
C.ROM
D. FLASH","17. 解析：
DRAM 使用电容存储，所以必须隔一段时间刷新一次，如果存储单元没有被刷新，存储的
信息就会丢失。SDRAM 表示同步动态随机存储器。",e7bf72ce097a897c135bd32c271bfca22fd3a3c17a2be859d170274566794015,acb30f2ff04a38d079735b19f0c11bb0f4095c754ad6c07e3e29a93b0f47aa0b,48228ab400465bdf98aa9b53a0fe2ee0627b030da906af37130a3f5bc2bed281,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题解析.pdf,complete,CO03-04 DRAM,CO03-04 DRAM,reviewed,CO03-Q045,CO_2015_004,linked_existing_wrong_question,exact_crosswalk
EXAM408-2015-Q18,2015,18,单项选择题,CO,计算机组成原理,[3],[3],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q18/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q18/solution-01.png""]","18.某计算机使用4 体交叉编址存储器，假定在存储器总线上出现的主存地址（十进制）序列力
8005,8006,8007,8008,8001,8002,8003,8004,8000，则可能发生访存冲突的地址对是（）。
A. 8004 和 8008
B. 8002和 8007
C. 8001 和 8008
D. 8000 和 8004","18. 解析：
每个访存地址对应的存储模块序号（0,1,2,3）如下所示。
8000
其中，模块序号 = 访存地址%存储器交叉模块数。
判断可能发生访存冲突的规则是：给定的访存地址在相邻的四次访问中出现在同一个存储
模块内。据此，根据上表可知8004 和8000对应的模块号都为0，即表明这两次的访问出现在
同一模块内且在相邻的访问请求中，满足发生冲突的条件。",9d9cdabcfb2fb55e30e433739a048fc460fffd89c23eafb5360c66ec1bd31e0d,acb30f2ff04a38d079735b19f0c11bb0f4095c754ad6c07e3e29a93b0f47aa0b,48228ab400465bdf98aa9b53a0fe2ee0627b030da906af37130a3f5bc2bed281,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题解析.pdf,complete,CO03-09 多模块存储器,CO03-09 多模块存储器；CO03-06 主存储器,reviewed,CO03-Q046,CO_2015_005,linked_existing_wrong_question,exact_crosswalk
EXAM408-2015-Q19,2015,19,单项选择题,CO,计算机组成原理,[3],[3],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q19/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q19/solution-01.png""]","19. 下列有关总线定时的叙述中，错误的是（）。
A. 异步通信方式中，全互锁协议最慢
B. 异步通信方式中，非互锁协议的可靠性最差
C. 同步通信方式中，同步时钟信号可由各设备提供
D. 半同步通信方式中，握手信号的采样由同步时钟控制","19．解析：
在同步通信方式中，系统采用一个统一的时钟信号，而不是由各设备提供，否则没法实现
统一的时钟。",23b8a23b52e8de35f7e69b42a316921621affc133c357c8b2a47557315897acf,acb30f2ff04a38d079735b19f0c11bb0f4095c754ad6c07e3e29a93b0f47aa0b,48228ab400465bdf98aa9b53a0fe2ee0627b030da906af37130a3f5bc2bed281,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题解析.pdf,complete,CO06-05 总线定时,CO06-05 总线定时；CO06-01 总线基本概念,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2015-Q20,2015,20,单项选择题,CO,计算机组成原理,[3],[3],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q20/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2015/EXAM408-2015-Q20/solution-01.png""]","20. 若磁盘转速为7200转/分，平均寻道时间为8ms，每个磁道包含1000个扇区，则访问一个扇区
的平均存取时间大约是（）。
A.8.lms
B.12.2ms
C.16.3ms
D.20.5ms","20． 解析：
存取时间=寻道时间 +延迟时间 +传输时间。存取一个扇区的平均延迟时间为旋转半
周的时间，即为（60/7200）/2= 4.17ms，传输时间为（60/7200）/1000=0.01ms，因此访问一个扇区
的平均存取时间为 4.17+0.01+8=12.18ms，保留一位小数则为 12.2ms。",b8756b265772d91e1f9e21c7ffb43f6eda6a9cfa2022654018ff3fae05e38a06,acb30f2ff04a38d079735b19f0c11bb0f4095c754ad6c07e3e29a93b0f47aa0b,48228ab400465bdf98aa9b53a0fe2ee0627b030da906af37130a3f5bc2bed281,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2015年408计算机专业基础真题解析.pdf,complete,CO03-10 磁盘存储器,CO03-10 磁盘存储器,reviewed,CO03-Q085,CO_2015_006,linked_existing_wrong_question,exact_crosswalk
